"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Port Shelter","PM6","2012-07-27","1","Bottom Water","0.2","1.9","0.03","0.28","0.061","0.008","0.09","93","6.2","3","1.7","7.6","26.8","31.5"
"Port Shelter","PM6","2012-08-23","1","Surface Water","0.8","1.3","<0.02","0.17","0.043","<0.002","0.05","106","6.8","<1","0.4","8.1","29.6","31"
"Port Shelter","PM6","2012-08-23","1","Middle Water","0.5","1","<0.02","0.19","0.039","0.003","0.04","96","6.3","<1","0.3","8.1","28","31.9"
"Port Shelter","PM6","2012-08-23","1","Bottom Water","0.5","1.4","<0.02","0.22","0.058","0.005","0.07","51","3.4","<1","0.9","7.9","26.9","32.4"
"Port Shelter","PM6","2012-09-21","1","Surface Water","0.7","1.5","0.02","0.3","0.022","0.003","0.03","91","6","1","1","8.2","28","31.4"
"Port Shelter","PM6","2012-09-21","1","Middle Water","0.7","1.4","0.04","0.35","0.023","0.003","0.03","97","6.4","1","0.9","8.2","28","31.4"
"Port Shelter","PM6","2012-09-21","1","Bottom Water","0.1","<0.5","0.02","0.22","0.031","0.005","0.06","73","4.8","<1","0.7","8.2","28","32"
"Port Shelter","PM6","2012-10-12","1","Surface Water","0.4","1.8","0.03","0.17","0.019","0.005","0.02","86","5.6","1","1.5","8.1","27.6","32.2"
"Port Shelter","PM6","2012-10-12","1","Middle Water","0.3","1.3","0.03","0.19","0.022","0.006","0.03","92","6","4","1.2","8.1","27.5","32.3"
"Port Shelter","PM6","2012-10-12","1","Bottom Water","<0.1","1.1","0.03","0.23","0.048","0.007","0.07","76","5","<1","1.8","8","27.6","32.4"
"Port Shelter","PM6","2012-11-21","1","Surface Water","0.3","1.6","0.03","0.31","0.091","0.008","0.15","86","6","2","1.4","7.8","23.3","32.8"
"Port Shelter","PM6","2012-11-21","1","Middle Water","0.2","1.6","0.02","0.17","0.049","0.009","0.1","90","6.4","<1","1.2","7.8","23.4","32.8"
"Port Shelter","PM6","2012-11-21","1","Bottom Water","0.2","2.4","0.02","0.15","0.048","0.008","0.09","94","6.6","<1","2.1","7.9","23.4","32.9"
"Port Shelter","PM6","2012-12-10","1","Surface Water","0.2","2.5","0.04","0.19","0.025","0.011","0.12","89","6.6","6","1.8","7.7","20.7","32.6"
"Port Shelter","PM6","2012-12-10","1","Middle Water","0.3","2.3","0.03","0.23","0.026","0.011","0.12","97","7.2","<1","1.9","7.7","20.7","32.8"
"Port Shelter","PM6","2012-12-10","1","Bottom Water","<0.1","2.6","0.03","0.21","0.021","0.011","0.11","96","7.1","1","2.5","7.7","20.7","32.8"
"Port Shelter","PM6","2013-01-10","1","Surface Water","0.6","2.2","0.03","0.2","0.049","0.011","0.06","107","8.4","<1","1.8","7.9","17.5","33"
"Port Shelter","PM6","2013-01-10","1","Middle Water","0.7","2.4","0.03","0.23","0.048","0.011","0.06","112","8.8","<1","1.6","7.9","17.5","33"
"Port Shelter","PM6","2013-01-10","1","Bottom Water","0.6","2.5","0.03","0.21","0.053","0.012","0.06","110","8.6","2","1.8","7.9","17.4","33"
"Port Shelter","PM6","2013-02-04","1","Surface Water","1.8","0.9","0.04","0.37","0.006","0.009","0.05","121","9.4","<1","0.5","8.2","18.6","31.7"
"Port Shelter","PM6","2013-02-04","1","Middle Water","0.7","<0.5","0.03","0.27","<0.005","0.01","0.09","119","9.3","<1","0.2","8.2","18.2","31.7"
"Port Shelter","PM6","2013-02-04","1","Bottom Water","0.5","<0.5","0.03","0.32","0.006","0.01","0.1","112","8.8","<1","0.2","8.1","17.9","31.7"
"Port Shelter","PM6","2013-03-04","1","Surface Water","0.5","1.5","0.03","0.36","0.023","0.011","0.07","99","7.7","2","1.1","7.9","17.9","31.9"
"Port Shelter","PM6","2013-03-04","1","Middle Water","0.5","1.3","0.03","0.35","0.026","0.014","0.11","94","7.4","2","1.1","7.8","17.9","32.1"
"Port Shelter","PM6","2013-03-04","1","Bottom Water","0.1","1.6","0.03","0.47","0.024","0.015","0.14","83","6.5","<1","1.5","7.8","17.7","32.2"
"Port Shelter","PM6","2013-04-11","1","Surface Water","0.6","0.6","0.03","0.25","0.061","0.006","0.15","87","6.6","38","0.7","8","19.3","32.2"
"Port Shelter","PM6","2013-04-11","1","Middle Water","0.5","<0.5","0.03","0.13","0.024","0.006","0.06","94","7.1","1","0.4","8","19.3","32.6"
"Port Shelter","PM6","2013-04-11","1","Bottom Water","0.3","0.8","0.03","0.18","0.042","0.007","0.09","85","6.4","<1","0.7","8","19.5","32.9"
"Port Shelter","PM6","2013-05-10","1","Surface Water","2.5","2.2","<0.02","0.31","0.045","0.005","0.06","112","7.9","<1","1.1","8.2","24.1","30.8"
"Port Shelter","PM6","2013-05-10","1","Middle Water","0.9","<0.5","<0.02","0.21","0.013","0.006","0.02","101","7.3","<1","1.1","8.1","22.4","32.5"
"Port Shelter","PM6","2013-05-10","1","Bottom Water","1.1","1.2","0.03","0.17","0.012","0.006","0.02","91","6.6","<1","0.8","8.1","22","32.9"
"Port Shelter","PM6","2013-06-17","1","Surface Water","0.9","1.8","0.03","0.18","0.033","0.006","0.08","93","6.4","5","1","8.2","27.4","25.9"
"Port Shelter","PM6","2013-06-17","1","Middle Water","0.4","1.1","0.03","0.22","0.056","0.007","0.1","88","6","7","0.4","8.2","26.4","30.1"
"Port Shelter","PM6","2013-06-17","1","Bottom Water","0.2","2.3","0.02","0.21","0.036","0.004","0.11","73","4.9","2","0.9","8.1","26.1","30.4"
"Port Shelter","PM6","2013-07-22","1","Surface Water","1.1","1.6","0.04","0.19","0.012","0.004","0.02","107","7.1","<1","1.2","8.3","28.1","29.6"
"Port Shelter","PM6","2013-07-22","1","Middle Water","0.7","2.2","0.04","0.15","0.056","0.005","0.08","96","6.4","2","5.1","8.3","27.5","30.3"
"Port Shelter","PM6","2013-07-22","1","Bottom Water","0.8","3.9","0.04","0.16","0.074","0.005","0.1","83","5.6","<1","2.7","8.3","27.1","30.6"
"Port Shelter","PM6","2013-08-19","1","Surface Water","1.7","2.4","0.04","0.28","0.006","0.003","0.01","112","7.3","20","2","8.3","29","29.2"
"Port Shelter","PM6","2013-08-19","1","Middle Water","1","1.6","0.03","0.31","0.03","0.006","0.06","108","7","3","1.4","8.3","28.8","29.9"
"Port Shelter","PM6","2013-08-19","1","Bottom Water","0.8","2.1","0.04","0.35","0.071","0.017","0.14","48","3.2","<1","2.6","8","27.1","32.6"
"Port Shelter","PM6","2013-09-27","1","Surface Water","0.8","1.6","0.02","0.1","0.018","0.004","0.03","104","6.9","1","1.3","8.4","28.4","30.6"
"Port Shelter","PM6","2013-09-27","1","Middle Water","1.3","2.8","0.02","0.18","0.02","0.004","0.03","81","5.3","1","2.3","8.3","28.3","31.1"
"Port Shelter","PM6","2013-09-27","1","Bottom Water","0.9","4.2","0.02","0.18","0.025","0.005","0.04","69","4.5","<1","2.1","8.2","28.1","31.3"
"Port Shelter","PM6","2013-10-11","1","Surface Water","0.9","1.3","<0.02","0.09","0.006","0.005","0.01","96","6.3","<1","0.9","8.1","28.5","31.4"
"Port Shelter","PM6","2013-10-11","1","Middle Water","0.6","0.6","<0.02","0.08","<0.005","0.004","0.01","107","7","<1","0.2","8.2","28.1","31.5"
"Port Shelter","PM6","2013-10-11","1","Bottom Water","0.7","0.9","<0.02","0.12","<0.005","0.004","<0.01","106","6.9","<1","0.2","8.1","27.9","31.6"
"Port Shelter","PM6","2013-11-18","1","Surface Water","0.9","3.1","0.03","0.22","0.007","0.006","0.04","70","4.9","1","2.6","8.1","23.4","32.4"
"Port Shelter","PM6","2013-11-18","1","Middle Water","0.2","3.1","0.03","0.19","<0.005","0.014","0.1","90","6.3","<1","3","8.1","23.6","32.8"
"Port Shelter","PM6","2013-11-18","1","Bottom Water","<0.1","4.5","0.03","0.26","<0.005","0.016","0.13","83","5.8","1","14.9","8","23.7","32.9"
"Port Shelter","PM6","2013-12-06","1","Surface Water","0.7","2.6","<0.02","0.13","0.012","0.008","0.03","62","4.7","2","2.7","8.2","20","32.6"
"Port Shelter","PM6","2013-12-06","1","Middle Water","0.9","2.6","<0.02","0.1","0.017","0.009","0.03","104","7.7","3","2.1","8.2","20.3","32.8"
"Port Shelter","PM6","2013-12-06","1","Bottom Water","0.6","2.7","<0.02","0.15","0.018","0.009","0.03","103","7.7","<1","1.7","8.2","20.3","32.8"
"Port Shelter","PM6","2014-01-10","1","Surface Water","0.7","1.7","0.02","0.07","0.04","0.005","0.05","70","5.6","1","2.6","8.1","16.6","32.9"
"Port Shelter","PM6","2014-01-10","1","Middle Water","0.6","1.7","0.03","0.17","0.039","0.007","0.07","99","7.9","1","2.9","8.1","16.6","33"
"Port Shelter","PM6","2014-01-10","1","Bottom Water","0.5","3.1","0.03","0.17","0.042","0.008","0.08","100","8","<1","4.3","8.1","16.6","33.1"
"Port Shelter","PM6","2014-02-14","1","Surface Water","0.7","0.8","0.02","0.24","0.046","0.005","0.08","71","5.9","3","0.6","8","15","32.5"
"Port Shelter","PM6","2014-02-14","1","Middle Water","0.7","0.8","0.02","0.2","0.056","0.006","0.09","96","7.9","9","0.5","8","15.1","32.6"
"Port Shelter","PM6","2014-02-14","1","Bottom Water","0.6","0.8","<0.02","0.21","0.05","0.009","0.09","97","7.9","1","0.7","8","15.2","32.7"
"Port Shelter","PM6","2014-03-13","1","Surface Water","0.3","1.8","0.02","0.2","0.063","0.01","0.12","81","6.5","3","0.7","7.8","16.6","32.9"
"Port Shelter","PM6","2014-03-13","1","Middle Water","0.3","1","<0.02","0.18","0.036","0.009","0.09","96","7.7","<1","0.6","7.9","16.1","33.1"
"Port Shelter","PM6","2014-03-13","1","Bottom Water","0.2","4.2","0.02","0.15","0.041","0.007","0.05","94","7.5","<1","2.6","7.9","16.2","33.2"
"Port Shelter","PM6","2014-04-11","1","Surface Water","1.3","1.2","<0.02","0.24","0.047","0.004","0.07","84","6.2","4","0.5","8.2","21.7","29.2"
"Port Shelter","PM6","2014-04-11","1","Middle Water","0.8","0.8","<0.02","0.19","0.028","0.006","0.03","129","9.7","<1","0.4","8.2","20.1","32.3"
"Port Shelter","PM6","2014-04-11","1","Bottom Water","0.4","1.2","<0.02","0.24","0.036","0.007","0.04","104","7.9","3","0.8","8","19.5","32.6"
"Port Shelter","PM6","2014-05-19","1","Surface Water","1.2","1.6","0.03","0.45","<0.005","0.005","0.08","105","7.2","6","1.3","8.2","26.4","26.9"
"Port Shelter","PM6","2014-05-19","1","Middle Water","1.7","1.5","<0.02","0.33","0.006","0.003","0.05","109","7.7","2","0.5","8.1","24.2","31.6"
"Port Shelter","PM6","2014-05-19","1","Bottom Water","1.2","1.7","0.03","0.34","0.04","0.008","0.08","67","4.7","1","0.9","8.1","23.3","32.9"
"Port Shelter","PM6","2014-06-13","1","Surface Water","2.1","2.4","<0.02","0.35","0.027","<0.002","0.11","128","8.4","9","1.2","8.3","29.2","28.1"
"Port Shelter","PM6","2014-06-13","1","Middle Water","1.2","9","<0.02","0.33","0.036","0.002","0.11","91","6","4","0.6","8.1","28","30.5"
"Port Shelter","PM6","2014-06-13","1","Bottom Water","0.8","1.6","<0.02","0.27","0.059","0.005","0.1","73","4.8","1","0.6","8.1","27.3","31.6"
"Port Shelter","PM6","2014-07-24","1","Surface Water","1.3","0.8","0.02","0.32","0.051","0.006","0.12","70","4.6","10","1.2","8.1","29.1","29.7"
"Port Shelter","PM6","2014-07-24","1","Middle Water","1","1.1","<0.02","0.29","0.063","0.004","0.13","73","4.8","15","0.7","8.1","28.2","31.2"
"Port Shelter","PM6","2014-07-24","1","Bottom Water","0.7","2.2","0.03","0.33","0.11","0.023","0.18","13","0.9","3","1.6","7.8","24","33.6"
"Port Shelter","PM6","2014-08-11","1","Surface Water","2","2.4","<0.02","0.18","0.006","0.004","0.01","76","4.9","1","0.8","7.8","28.5","32.1"
"Port Shelter","PM6","2014-08-11","1","Middle Water","1.4","5.1","0.06","0.35","0.033","0.027","0.06","49","3.4","<1","1","7.6","23.5","34"
"Port Shelter","PM6","2014-08-11","1","Bottom Water","0.8","2.6","0.06","0.32","0.057","0.043","0.15","3","0.2","<1","1.5","7.5","22.8","34.2"
"Port Shelter","PM6","2014-09-05","1","Surface Water","1","1.8","<0.02","0.17","0.013","0.003","0.02","88","5.6","<1","0.8","7.9","31.1","30.4"
"Port Shelter","PM6","2014-09-05","1","Middle Water","0.7","2.4","0.02","0.2","0.017","0.003","0.02","84","5.3","1","0.9","7.8","30.2","31.3"
"Port Shelter","PM6","2014-09-05","1","Bottom Water","0.5","2.6","<0.02","0.18","0.012","0.004","0.02","80","5.2","<1","1.3","7.6","28.3","31.9"
"Port Shelter","PM6","2014-10-16","1","Surface Water","0.8","2.1","<0.02","0.13","0.009","0.007","0.02","99","6.5","1","1.5","7.8","27.8","33.3"
"Port Shelter","PM6","2014-10-16","1","Middle Water","0.8","2.5","<0.02","0.18","0.011","0.007","0.02","104","6.8","1","2.5","7.8","27.8","33.2"
"Port Shelter","PM6","2014-10-16","1","Bottom Water","0.6","3","<0.02","0.16","0.009","0.006","0.01","102","6.7","<1","2.6","7.8","27.8","33.3"
"Port Shelter","PM6","2014-11-19","1","Surface Water","0.8","1.4","<0.02","0.23","0.011","0.006","0.04","107","7.4","3","0.5","8.2","24","33"
"Port Shelter","PM6","2014-11-19","1","Middle Water","0.6","1.7","<0.02","0.18","0.018","0.005","0.05","104","7.3","3","1","8.2","23.7","33.2"
"Port Shelter","PM6","2014-11-19","1","Bottom Water","0.6","1.7","<0.02","0.26","0.017","0.006","0.05","97","6.8","1","1.6","8.2","23.7","33.2"
"Port Shelter","PM6","2014-12-08","1","Surface Water","3.8","2.6","<0.02","0.36","0.035","0.008","0.08","94","7","12","1.6","7.8","20.3","32.5"
"Port Shelter","PM6","2014-12-08","1","Middle Water","0.7","2.5","<0.02","0.27","0.038","0.008","0.08","95","7.1","8","1.6","7.8","20.4","32.5"
"Port Shelter","PM6","2014-12-08","1","Bottom Water","0.5","3.2","<0.02","0.3","0.032","0.008","0.08","95","7.1","2","1.9","7.8","20.5","32.5"
"Port Shelter","PM6","2015-01-22","1","Surface Water","1.1","1.4","<0.02","0.3","0.061","0.005","0.11","94","7.5","1","6.1","8","17.1","31.7"
"Port Shelter","PM6","2015-01-22","1","Middle Water","0.7","3","<0.02","0.28","0.052","0.005","0.11","95","7.6","3","6.1","8","16.9","31.7"
"Port Shelter","PM6","2015-01-22","1","Bottom Water","0.5","2.4","<0.02","0.29","0.037","0.006","0.1","95","7.6","<1","6.8","8","16.8","31.8"
"Port Shelter","PM6","2015-02-04","1","Surface Water","0.7","2.8","<0.02","0.3","0.017","0.004","0.04","90","7","6","1.6","7.8","17.8","31.7"
"Port Shelter","PM6","2015-02-04","1","Middle Water","0.3","1.3","<0.02","0.36","0.023","0.005","0.07","103","8.2","1","0.7","7.8","17.3","31.8"
"Port Shelter","PM6","2015-02-04","1","Bottom Water","0.4","2.7","<0.02","0.3","0.026","0.007","0.1","94","7.5","<1","1.2","7.7","17.1","31.8"
"Port Shelter","PM6","2015-03-13","1","Surface Water","0.4","2.2","<0.02","0.38","0.048","0.005","0.14","84","6.6","<1","0.8","7.8","17.8","32.2"
"Port Shelter","PM6","2015-03-13","1","Middle Water","0.1","8.2","<0.02","0.37","0.044","0.005","0.11","94","7.4","<1","0.7","7.8","17.8","32.2"
"Port Shelter","PM6","2015-03-13","1","Bottom Water","<0.1","1","<0.02","0.14","0.042","0.005","0.1","89","6.9","<1","1.2","7.8","18","32.8"
"Port Shelter","PM6","2015-04-23","1","Surface Water","1.9","1.5","<0.02","0.28","0.044","0.004","0.05","92","6.5","<1","0.9","7.9","22.8","33.3"
"Port Shelter","PM6","2015-04-23","1","Middle Water","1.8","0.8","<0.02","0.21","0.059","0.004","0.07","104","7.4","<1","0.9","7.9","22.8","33.3"
"Port Shelter","PM6","2015-04-23","1","Bottom Water","0.4","1","<0.02","0.35","0.029","0.004","0.03","99","7","<1","0.9","7.9","23","33.5"
"Port Shelter","PM6","2015-05-08","1","Surface Water","1","0.9","<0.02","0.13","0.024","0.006","0.03","93","6.2","<1","2.4","8.2","26.9","33.3"
"Port Shelter","PM6","2015-05-08","1","Middle Water","0.9","<0.5","<0.02","0.16","0.021","0.006","0.03","104","6.9","<1","2.3","8.2","26.7","33.3"
"Port Shelter","PM6","2015-05-08","1","Bottom Water","0.5","3","<0.02","0.24","0.041","0.007","0.05","71","4.9","<1","4.5","8.1","24.8","33.6"
"Port Shelter","PM6","2015-06-03","1","Surface Water","1.6","11","0.02","0.3","0.04","<0.002","0.13","96","6.4","2","2.8","8.1","28.3","29.2"
"Port Shelter","PM6","2015-06-03","1","Middle Water","1","1.8","<0.02","0.29","0.052","0.004","0.17","67","4.5","1","2.7","8","26.2","31.8"
"Port Shelter","PM6","2015-06-03","1","Bottom Water","0.7","1.4","0.03","0.31","0.034","0.012","0.16","39","2.7","2","3.8","7.9","24","34"
"Port Shelter","PM6","2015-07-20","1","Surface Water","0.9","1.2","0.02","0.27","0.026","0.004","0.03","91","5.8","1","2.5","8.3","29.7","32.2"
"Port Shelter","PM6","2015-07-20","1","Middle Water","0.8","1.3","<0.02","0.22","0.027","0.004","0.03","94","6","<1","2.6","8.3","29.5","32.4"
"Port Shelter","PM6","2015-07-20","1","Bottom Water","0.7","1.6","0.03","0.23","0.027","0.005","0.03","92","5.9","2","2.6","8.3","29.1","32.7"
"Port Shelter","PM6","2015-08-17","1","Surface Water","0.7","2.2","0.06","0.44","0.023","0.004","0.04","76","5.1","2","2.6","7.9","26.2","33"
"Port Shelter","PM6","2015-08-17","1","Middle Water","0.4","1.8","0.04","0.28","0.038","0.008","0.04","50","3.4","2","2.5","7.8","24.9","33.9"
"Port Shelter","PM6","2015-08-17","1","Bottom Water","0.2","2.7","0.07","0.34","0.049","0.008","0.07","27","1.9","3","2.5","7.7","24","34.2"
"Port Shelter","PM6","2015-09-11","1","Surface Water","1.7","3.6","0.04","0.42","0.016","0.004","0.02","88","5.6","2","2.5","8.2","29.3","32.6"
"Port Shelter","PM6","2015-09-11","1","Middle Water","1.3","2.6","0.04","0.44","0.021","0.005","0.03","106","6.8","<1","2.8","8.2","28.5","33.1"
"Port Shelter","PM6","2015-09-11","1","Bottom Water","1.2","10","0.04","0.42","0.019","0.006","0.02","92","6","<1","3.2","8.1","27.7","33.4"
"Port Shelter","PM6","2015-10-19","1","Surface Water","0.7","1.5","0.06","0.36","0.013","0.005","0.02","101","6.7","<1","3.1","8","27.1","32.7"
"Port Shelter","PM6","2015-10-19","1","Middle Water","0.8","2.2","0.04","0.31","0.008","0.006","0.01","89","5.9","1","4","8","27.1","32.9"
"Port Shelter","PM6","2015-10-19","1","Bottom Water","0.8","2.2","0.04","0.5","0.02","0.005","0.03","71","4.7","<1","3.7","7.9","26.9","32.9"
"Port Shelter","PM6","2015-11-20","1","Surface Water","0.8","1","0.07","0.35","0.032","0.008","0.04","95","6.4","1","2.9","7.8","26.3","32.9"
"Port Shelter","PM6","2015-11-20","1","Middle Water","0.5","1","0.11","0.34","0.035","0.008","0.04","100","6.7","1","2.4","7.8","26.3","33.1"
"Port Shelter","PM6","2015-11-20","1","Bottom Water","0.9","1.5","0.04","0.34","0.05","0.01","0.08","84","5.7","5","3","7.8","26","33.1"
"Port Shelter","PM6","2015-12-09","1","Surface Water","<0.1","3.7","<0.02","0.27","0.079","0.014","0.12","79","5.8","28","3.8","7.8","21.3","32.8"
"Port Shelter","PM6","2015-12-09","1","Middle Water","<0.1","3.5","<0.02","0.23","0.059","0.011","0.09","86","6.2","3","4","7.8","21.8","33.2"
"Port Shelter","PM6","2015-12-09","1","Bottom Water","<0.1","4.7","<0.02","0.25","0.05","0.011","0.08","86","6.2","8","6.7","7.8","22","33.3"
"Port Shelter","PM6","2016-01-22","1","Surface Water","0.5","1.7","<0.02","0.36","0.055","0.014","0.19","81","6.4","7","3","7.6","18","30.7"
"Port Shelter","PM6","2016-01-22","1","Middle Water","0.4","2.6","0.02","0.42","0.044","0.014","0.18","89","7","5","3.1","7.6","18.3","31.3"
"Port Shelter","PM6","2016-01-22","1","Bottom Water","0.4","2.2","0.02","0.38","0.046","0.014","0.17","89","7","<1","3.3","7.6","18.3","31.4"
"Port Shelter","PM6","2016-02-15","1","Surface Water","9","10","0.09","1","0.11","0.017","0.12","106","8.7","17","3.7","7.7","15.7","31"
"Port Shelter","PM6","2016-02-15","1","Middle Water","1","4.3","<0.02","0.3","0.034","0.008","0.14","93","7.6","<1","3.5","7.6","15.9","31.6"
"Port Shelter","PM6","2016-02-15","1","Bottom Water","0.8","2.5","0.02","0.41","0.034","0.007","0.13","95","7.7","6","3.5","7.6","15.9","31.6"
"Port Shelter","PM6","2016-03-14","1","Surface Water","1.2","1.2","<0.02","0.42","0.057","0.005","0.09","81","6.6","8","0.8","8.2","16.2","31.3"
"Port Shelter","PM6","2016-03-14","1","Middle Water","0.6","0.7","<0.02","0.53","0.055","0.004","0.08","91","7.4","6","0.7","8.2","16.4","31.5"
"Port Shelter","PM6","2016-03-14","1","Bottom Water","0.7","<0.5","<0.02","0.36","0.047","0.004","0.08","86","6.9","1","0.6","8.2","16.6","31.7"
"Port Shelter","PM6","2016-04-01","1","Surface Water","1.9","0.5","0.02","0.33","0.024","0.004","0.03","138","10.7","<1","2.5","7.9","18.4","31.7"
"Port Shelter","PM6","2016-04-01","1","Middle Water","0.6","0.7","0.02","0.25","0.028","0.004","0.03","80","6.3","<1","2.3","7.7","17.3","32.1"
"Port Shelter","PM6","2016-04-01","1","Bottom Water","0.8","<0.5","0.02","0.78","0.046","0.005","0.05","53","4.2","<1","2.8","7.6","17.2","32.3"
"Port Shelter","PM6","2016-05-25","1","Surface Water","1.3","1.4","0.05","0.69","0.052","<0.002","0.08","92","6.1","<1","0.7","7.5","28","29.5"
"Port Shelter","PM6","2016-05-25","1","Middle Water","0.8","3.4","0.1","0.6","0.036","<0.002","0.05","92","6.2","<1","0.6","7.5","26.5","31"
"Port Shelter","PM6","2016-05-25","1","Bottom Water","0.7","2.7","<0.02","0.25","0.049","0.007","0.07","82","5.6","1","1.4","7.5","24.8","32.3"
"Port Shelter","PM6","2016-06-10","1","Surface Water","1.3","1.2","0.06","0.43","0.021","<0.002","0.04","98","6.4","<1","1.1","8.2","29.3","29.3"
"Port Shelter","PM6","2016-06-10","1","Middle Water","1.1","2.1","0.03","0.89","0.026","<0.002","0.03","81","5.3","<1","1.5","8.1","28.8","29.9"
"Port Shelter","PM6","2016-06-10","1","Bottom Water","0.6","2.4","0.06","1.21","0.035","0.005","0.05","70","4.6","<1","1.1","8.1","28.7","29.9"
"Port Shelter","PM6","2016-07-25","1","Surface Water","1.3","6.5","0.02","1.31","0.009","<0.002","0.01","93","5.9","<1","1.5","8.1","29.8","32.8"
