"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Tolo Harbour and Channel","TM6","2000-08-23","1","Middle Water","1.7","2.2","0.03","0.28","0.016","0.024","0.02","104","6.7","3","5.4","8.2","28.3","33.1"
"Tolo Harbour and Channel","TM6","2000-08-23","1","Bottom Water","1","2.9","0.04","0.18","0.024","0.005","0.03","85","5.7","<1","7.4","8","26.2","33.2"
"Tolo Harbour and Channel","TM6","2000-09-11","1","Surface Water","3.2","1.7","0.03","0.26","0.034","0.005","0.04","119","7.7","<1","13.6","8.6","29.4","28.3"
"Tolo Harbour and Channel","TM6","2000-09-11","1","Middle Water","1.6","1.4","0.02","0.15","0.034","0.007","0.04","113","7.4","7","12.9","8.3","28.1","30.5"
"Tolo Harbour and Channel","TM6","2000-09-11","1","Bottom Water","0.8","0.7","0.03","0.19","0.086","0.015","0.09","72","4.8","<1","17.9","8.1","27.2","31.4"
"Tolo Harbour and Channel","TM6","2000-10-25","1","Surface Water","3.5","2.3","0.04","0.31","0.026","0.005","0.03","169","11.4","4","5.9","8.5","27.5","27.7"
"Tolo Harbour and Channel","TM6","2000-10-25","1","Middle Water","<0.1","1.4","0.03","0.22","0.037","0.013","0.1","124","8.4","1","5.3","8.2","26.2","31.8"
"Tolo Harbour and Channel","TM6","2000-10-25","1","Bottom Water","<0.1","2","0.03","0.21","0.037","0.013","0.1","92","6.2","<1","6.3","8","26.2","32.2"
"Tolo Harbour and Channel","TM6","2000-11-16","1","Surface Water","2.3","2.2","0.04","0.26","0.049","0.002","0.05","116","8.3","6","5.2","8","23.2","31.1"
"Tolo Harbour and Channel","TM6","2000-11-16","1","Middle Water","1.4","1.4","0.03","0.21","0.071","0.004","0.08","111","7.9","2","5","8","23.2","31.8"
"Tolo Harbour and Channel","TM6","2000-11-16","1","Bottom Water","0.4","3.2","0.02","0.16","0.041","0.01","0.08","87","6.2","1","7.4","7.9","22.6","32.7"
"Tolo Harbour and Channel","TM6","2000-12-08","1","Surface Water","1.7","1.6","0.03","0.29","0.019","0.008","0.03","92","6.7","33","5.4","8.2","21.8","31.9"
"Tolo Harbour and Channel","TM6","2000-12-08","1","Middle Water","0.9","1.2","0.02","0.18","0.04","0.013","0.05","106","7.8","10","5","8.2","21.6","32.1"
"Tolo Harbour and Channel","TM6","2000-12-08","1","Bottom Water","0.5","2.3","0.03","0.14","0.07","0.012","0.08","89","6.5","<1","5.5","8.1","21.2","32.6"
"Tolo Harbour and Channel","TM6","2001-01-09","1","Surface Water","1.1","0.8","0.04","0.22","0.1","0.012","0.11","98","7.3","<1","5.9","8.2","20.2","31.7"
"Tolo Harbour and Channel","TM6","2001-01-09","1","Middle Water","1.3","0.7","0.04","0.24","0.11","0.012","0.11","100","7.5","1","4.9","8.2","19.8","31.7"
"Tolo Harbour and Channel","TM6","2001-01-09","1","Bottom Water","0.9","1.5","0.04","0.17","0.078","<0.002","0.09","98","7.5","<1","5.4","8.2","19.6","31.8"
"Tolo Harbour and Channel","TM6","2001-02-15","1","Surface Water","1.5","1.9","0.03","0.27","0.048","0.004","0.06","78","6.2","<1","7.5","8.5","16.8","31.7"
"Tolo Harbour and Channel","TM6","2001-02-15","1","Middle Water","1.2","2","0.02","0.22","0.057","0.005","0.07","100","8","1","8.8","8.5","16.8","32"
"Tolo Harbour and Channel","TM6","2001-02-15","1","Bottom Water","1","2.3","0.03","0.2","0.043","0.003","0.05","99","7.9","<1","8.4","8.5","16.8","32"
"Tolo Harbour and Channel","TM6","2001-03-16","1","Surface Water","1.1","0.6","0.02","0.19","0.029","0.008","0.04","80","6.1","<1","6.3","8.2","19.1","31.7"
"Tolo Harbour and Channel","TM6","2001-03-16","1","Middle Water","1.2","1.4","0.03","0.17","0.03","0.007","0.04","93","7.3","<1","7.3","8.2","17.9","32.1"
"Tolo Harbour and Channel","TM6","2001-03-16","1","Bottom Water","1","1.1","0.02","0.12","0.034","0.018","0.05","85","6.6","<1","7.1","8.1","17.5","32.4"
"Tolo Harbour and Channel","TM6","2001-04-19","1","Surface Water","2.5","1.4","<0.02","0.17","0.021","0.008","0.03","123","8.9","3","5.2","8.5","22.4","31"
"Tolo Harbour and Channel","TM6","2001-04-19","1","Middle Water","2.5","1.6","0.02","0.19","0.021","0.003","0.03","119","8.7","2","5.3","8.5","22.1","31.1"
"Tolo Harbour and Channel","TM6","2001-04-19","1","Bottom Water","0.5","1.4","0.03","0.2","0.047","0.016","0.11","74","5.5","<1","5.3","8.3","20.9","32.5"
"Tolo Harbour and Channel","TM6","2001-05-07","1","Surface Water","3","2.1","0.05","0.32","0.028","0.008","0.04","127","8.7","<1","5.9","8.5","25.5","31.4"
"Tolo Harbour and Channel","TM6","2001-05-07","1","Middle Water","1.6","1.4","0.04","0.22","0.042","0.02","0.05","93","6.6","<1","5.3","8.3","23.6","32"
"Tolo Harbour and Channel","TM6","2001-05-07","1","Bottom Water","0.7","4.1","0.04","0.23","0.027","0.015","0.12","47","3.4","<1","8.3","8","22","32.6"
"Tolo Harbour and Channel","TM6","2001-06-04","1","Surface Water","2.1","4","0.06","0.41","0.031","0.006","0.05","123","8.1","11","6.4","8.5","28.2","30.2"
"Tolo Harbour and Channel","TM6","2001-06-04","1","Middle Water","1","2.8","0.03","0.27","0.076","0.006","0.11","90","5.9","1","6.1","8.4","27.8","30.9"
"Tolo Harbour and Channel","TM6","2001-06-04","1","Bottom Water","0.4","2.9","0.04","0.25","0.11","0.02","0.17","64","4.2","1","6.9","8.3","27.3","31.5"
"Tolo Harbour and Channel","TM6","2001-07-20","1","Surface Water","2.3","2.9","0.03","0.48","0.035","0.018","0.21","124","8.6","4","13","8.7","27.9","21.9"
"Tolo Harbour and Channel","TM6","2001-07-20","1","Middle Water","1.3","2.4","0.02","0.33","0.018","0.005","0.11","58","3.9","2","12.5","8.2","26.2","32.2"
"Tolo Harbour and Channel","TM6","2001-07-20","1","Bottom Water","0.5","1.3","0.03","0.28","0.025","0.02","0.18","45","3.1","5","13.6","8.2","25.2","33"
"Tolo Harbour and Channel","TM6","2001-08-08","1","Surface Water","2.4","2.2","0.03","0.29","0.017","0.008","0.02","98","6.4","7","5.9","8.7","30.9","24.7"
"Tolo Harbour and Channel","TM6","2001-08-08","1","Middle Water","2.3","1.4","0.02","0.31","0.032","0.003","0.07","87","5.8","2","5.7","8.4","27.8","28.5"
"Tolo Harbour and Channel","TM6","2001-08-08","1","Bottom Water","0.4","2.2","0.04","0.31","0.005","0.023","0.2","40","2.7","1","5.9","8","23","33.6"
"Tolo Harbour and Channel","TM6","2001-09-12","1","Surface Water","2.2","2","0.02","0.26","0.034","0.01","0.04","92","6.2","<1","6.7","8.5","28.6","24.1"
"Tolo Harbour and Channel","TM6","2001-09-12","1","Middle Water","0.9","1.2","<0.02","0.23","0.019","<0.002","0.12","44","2.9","<1","5.8","8.2","27.7","30.4"
"Tolo Harbour and Channel","TM6","2001-09-12","1","Bottom Water","2.2","1.9","0.03","0.23","0.034","0.003","0.05","16","1.1","<1","6.2","8","27","31.6"
"Tolo Harbour and Channel","TM6","2001-10-17","1","Surface Water","2.5","2.1","0.02","0.24","0.017","<0.002","0.02","96","6.4","1","5.9","8.1","27.7","29.6"
"Tolo Harbour and Channel","TM6","2001-10-17","1","Middle Water","1.4","1.8","0.02","0.23","0.032","0.01","0.04","85","5.6","<1","5.4","8","27.7","30.7"
"Tolo Harbour and Channel","TM6","2001-10-17","1","Bottom Water","0.6","2.8","0.02","0.19","0.092","0.017","0.11","57","3.8","<1","5.8","7.8","27.6","31.5"
"Tolo Harbour and Channel","TM6","2001-11-08","1","Surface Water","1.8","1.5","<0.02","0.2","0.015","0.018","0.02","90","6.2","1","5.4","8.3","25.6","30.7"
"Tolo Harbour and Channel","TM6","2001-11-08","1","Middle Water","1","1.3","<0.02","0.12","0.038","0.006","0.05","87","5.9","<1","5.3","8.3","25.5","31"
"Tolo Harbour and Channel","TM6","2001-11-08","1","Bottom Water","0.9","2","0.02","0.15","0.046","0.013","0.06","70","4.8","<1","5.8","8.2","25.7","31.3"
"Tolo Harbour and Channel","TM6","2001-12-05","1","Surface Water","1.1","2","<0.02","0.29","0.061","0.008","0.07","61","4.4","<1","5.4","8.3","22","31.5"
"Tolo Harbour and Channel","TM6","2001-12-05","1","Middle Water","0.8","2","<0.02","0.28","0.058","0.012","0.07","72","5.2","<1","5.2","8.3","21.8","31.6"
"Tolo Harbour and Channel","TM6","2001-12-05","1","Bottom Water","0.4","4","<0.02","0.31","0.091","0.017","0.11","61","4.5","<1","6.8","8.2","21.7","31.8"
"Tolo Harbour and Channel","TM6","2002-01-23","1","Surface Water","0.8","1.4","<0.02","0.17","0.058","0.016","0.08","80","6.3","<1","7.8","7.9","17","32.5"
"Tolo Harbour and Channel","TM6","2002-01-23","1","Middle Water","0.7","1.5","<0.02","0.17","0.057","0.01","0.07","90","7.1","<1","7.6","7.9","17","32.5"
"Tolo Harbour and Channel","TM6","2002-01-23","1","Bottom Water","0.7","4.2","<0.02","0.12","0.057","0.016","0.07","91","7.3","<1","8.2","7.9","17","32.5"
"Tolo Harbour and Channel","TM6","2002-02-25","1","Surface Water","1","0.8","<0.02","0.14","<0.005","0.009","0.01","107","8.2","<1","5.6","8.2","19.2","32.1"
"Tolo Harbour and Channel","TM6","2002-02-25","1","Middle Water","1.2","1","<0.02","0.14","0.007","0.004","0.01","107","8.2","<1","5.3","8.2","19","32"
"Tolo Harbour and Channel","TM6","2002-02-25","1","Bottom Water","1.4","1.8","<0.02","0.15","<0.005","0.006","0.01","95","7.4","1","6.4","8.1","18.1","32.2"
"Tolo Harbour and Channel","TM6","2002-03-11","1","Surface Water","0.5","0.9","<0.02","0.16","<0.005","0.008","0.01","105","7.9","<1","5","8.2","20.2","32"
"Tolo Harbour and Channel","TM6","2002-03-11","1","Middle Water","0.8","0.8","<0.02","0.15","<0.005","0.008","0.01","103","7.8","<1","5","8.1","19.7","32.2"
"Tolo Harbour and Channel","TM6","2002-03-11","1","Bottom Water","<0.1","2.3","<0.02","0.12","0.028","0.006","0.04","91","6.9","<1","5.4","8","19.2","32.6"
"Tolo Harbour and Channel","TM6","2002-04-24","1","Surface Water","1.5","0.5","0.03","0.19","0.035","0.012","0.04","130","8.6","<1","5.4","8.5","27.2","32.7"
"Tolo Harbour and Channel","TM6","2002-04-24","1","Middle Water","1.3","0.6","0.03","0.18","0.047","0.015","0.05","120","8.2","<1","5.4","8.4","25.2","32.8"
"Tolo Harbour and Channel","TM6","2002-04-24","1","Bottom Water","1","1.1","0.03","0.17","0.06","0.019","0.06","78","5.5","<1","5.9","8.2","23.1","33.3"
"Tolo Harbour and Channel","TM6","2002-05-08","1","Surface Water","1.8","2","<0.02","0.22","0.014","0.015","0.02","109","7","<1","5.5","8.4","28.4","32.8"
"Tolo Harbour and Channel","TM6","2002-05-08","1","Middle Water","1.1","1","<0.02","0.21","0.052","0.009","0.06","93","6.2","<1","5.4","8.3","26.6","33.1"
"Tolo Harbour and Channel","TM6","2002-05-08","1","Bottom Water","1","1.3","<0.02","0.14","0.04","0.006","0.04","77","5.2","<1","5.4","8.2","25.7","33.2"
"Tolo Harbour and Channel","TM6","2002-06-12","1","Surface Water","1.8","3","0.03","0.37","0.077","0.007","0.15","97","6.5","460","7.5","8.2","27.9","26.9"
"Tolo Harbour and Channel","TM6","2002-06-12","1","Middle Water","0.9","1","<0.02","0.25","0.036","0.003","0.15","86","5.6","31","5.4","8.1","28","32.7"
"Tolo Harbour and Channel","TM6","2002-06-12","1","Bottom Water","0.5","2.8","<0.02","0.34","0.012","0.005","0.25","67","4.4","4","6.5","8.1","27.8","33"
"Tolo Harbour and Channel","TM6","2002-07-08","1","Surface Water","2.4","1.4","0.02","0.24","0.009","0.006","0.01","133","8.4","<1","6","8.1","30","32.7"
"Tolo Harbour and Channel","TM6","2002-07-08","1","Middle Water","1.5","1.3","0.03","0.18","0.014","0.006","0.02","119","7.6","1","6","8.1","29.6","32.9"
"Tolo Harbour and Channel","TM6","2002-07-08","1","Bottom Water","1.6","1.6","0.02","0.16","0.009","0.005","0.01","86","5.6","<1","5.8","8.1","28.3","33.3"
"Tolo Harbour and Channel","TM6","2002-08-22","1","Surface Water","3.9","2.2","0.08","0.36","0.014","0.007","0.02","119","7.9","3","6.5","8.4","29.4","26.4"
"Tolo Harbour and Channel","TM6","2002-08-22","1","Middle Water","0.7","1.2","0.02","0.15","0.04","0.013","0.04","78","5.1","<1","6","8.2","28.6","29.4"
"Tolo Harbour and Channel","TM6","2002-08-22","1","Bottom Water","0.4","1","<0.02","0.1","0.021","<0.002","0.03","90","5.9","<1","6.2","8.2","28.4","30.1"
"Tolo Harbour and Channel","TM6","2002-09-04","1","Surface Water","2.6","2.3","0.03","0.26","0.034","0.011","0.04","106","6.8","30","6.5","8.4","29.6","30.5"
"Tolo Harbour and Channel","TM6","2002-09-04","1","Middle Water","1.5","2.5","0.02","0.23","0.037","0.007","0.06","78","5.3","28","6.4","8.2","25.8","32.6"
"Tolo Harbour and Channel","TM6","2002-09-04","1","Bottom Water","1","2.2","0.03","0.23","0.031","0.011","0.11","35","2.4","4","6.4","8","23.9","33.6"
"Tolo Harbour and Channel","TM6","2002-10-03","1","Surface Water","2.2","1.8","0.03","0.28","0.021","0.005","0.07","73","5.2","<1","3.8","8.6","26.4","23.7"
"Tolo Harbour and Channel","TM6","2002-10-03","1","Middle Water","1.8","1.2","0.02","0.27","0.023","0.006","0.17","81","5.5","11","3.3","8.2","26.5","30.4"
"Tolo Harbour and Channel","TM6","2002-10-03","1","Bottom Water","1.7","1.8","0.04","0.32","<0.005","0.026","0.23","33","2.2","<1","4.3","7.9","26.2","31.1"
"Tolo Harbour and Channel","TM6","2002-11-13","1","Surface Water","2.2","1.8","<0.02","0.21","0.018","0.005","0.02","109","7.7","8","13.4","8.4","23.9","31.3"
"Tolo Harbour and Channel","TM6","2002-11-13","1","Middle Water","0.9","1.2","<0.02","0.17","0.049","0.008","0.06","95","6.7","<1","12.3","8.2","23.1","32.8"
"Tolo Harbour and Channel","TM6","2002-11-13","1","Bottom Water","0.7","1.6","0.03","0.15","0.036","0.008","0.04","96","6.8","<1","12.9","8.2","22.9","32.9"
"Tolo Harbour and Channel","TM6","2002-12-06","1","Surface Water","1.5","2.1","<0.02","0.17","0.036","0.004","0.04","102","7.4","2","11.1","8.2","21.6","32.7"
"Tolo Harbour and Channel","TM6","2002-12-06","1","Middle Water","1.5","2","<0.02","0.19","0.036","0.003","0.04","107","7.8","6","11.2","8.2","21.2","33"
"Tolo Harbour and Channel","TM6","2002-12-06","1","Bottom Water","1.1","2","<0.02","0.17","0.043","0.004","0.06","98","7.2","3","12.1","8.1","20.9","33.3"
"Tolo Harbour and Channel","TM6","2003-01-10","1","Surface Water","1.7","2.5","0.03","0.19","0.025","0.004","0.03","93","7.4","<1","6.6","8.1","16.7","32.3"
"Tolo Harbour and Channel","TM6","2003-01-10","1","Middle Water","1.4","2","0.03","0.17","0.044","0.005","0.05","94","7.6","15","6.6","8.1","16.5","32.5"
"Tolo Harbour and Channel","TM6","2003-01-10","1","Bottom Water","0.6","3.1","0.02","0.14","0.03","0.006","0.03","93","7.4","4","7.3","8","16.6","32.9"
"Tolo Harbour and Channel","TM6","2003-02-05","1","Surface Water","2.3","5","<0.02","0.18","0.013","0.005","0.02","94","7.5","1","8.9","8.3","17.1","32.6"
"Tolo Harbour and Channel","TM6","2003-02-05","1","Middle Water","1.8","6.8","0.03","0.21","0.013","0.006","0.02","95","7.5","8","9","8.3","17.1","32.6"
"Tolo Harbour and Channel","TM6","2003-02-05","1","Bottom Water","1.5","8.6","0.03","0.19","<0.005","0.005","0.01","95","7.5","3","14.9","8.3","17","32.6"
"Tolo Harbour and Channel","TM6","2003-03-13","1","Surface Water","2.8","2.1","0.02","0.29","0.061","0.005","0.07","80","6.2","12","6.1","8.4","18.7","32"
"Tolo Harbour and Channel","TM6","2003-03-13","1","Middle Water","1.1","1.8","<0.02","0.16","0.055","0.007","0.07","80","6.1","10","6.7","8.3","18.3","32.6"
"Tolo Harbour and Channel","TM6","2003-03-13","1","Bottom Water","0.9","5.4","<0.02","0.16","0.037","0.007","0.04","79","6.1","3","7.8","8.4","18.3","33.2"
"Tolo Harbour and Channel","TM6","2003-04-23","1","Surface Water","1.3","1.8","<0.02","0.18","0.012","0.004","0.02","62","4.2","1","5.6","8.1","25.1","32.2"
"Tolo Harbour and Channel","TM6","2003-04-23","1","Middle Water","1.3","1","0.06","0.29","0.035","0.004","0.04","64","4.6","<1","5.7","8.1","22.7","33.1"
"Tolo Harbour and Channel","TM6","2003-04-23","1","Bottom Water","0.7","2.6","<0.02","0.19","0.025","0.005","0.03","65","4.8","<1","6.5","8","20.7","33.3"
"Tolo Harbour and Channel","TM6","2003-05-12","1","Surface Water","2.2","2.1","0.05","0.23","0.018","0.003","0.03","104","7","9","5.2","8.2","26.9","28.8"
"Tolo Harbour and Channel","TM6","2003-05-12","1","Middle Water","2","4.8","0.02","0.19","0.023","0.003","0.03","102","6.9","<1","5.7","8.2","26","30.7"
"Tolo Harbour and Channel","TM6","2003-05-12","1","Bottom Water","<0.1","3.3","<0.02","0.25","0.15","0.014","0.17","76","5.3","1","6","7.9","24.3","32.8"
"Tolo Harbour and Channel","TM6","2003-06-11","1","Surface Water","3","2.9","<0.02","0.29","0.064","0.008","0.12","71","4.8","400","6.4","8.2","26.4","29.4"
"Tolo Harbour and Channel","TM6","2003-06-11","1","Middle Water","2.7","1.6","<0.02","0.24","0.027","0.006","0.08","66","4.4","100","4.9","8.2","26.7","32.4"
"Tolo Harbour and Channel","TM6","2003-06-11","1","Bottom Water","2.4","3.4","<0.02","0.21","0.008","0.01","0.11","46","3.1","7","7","8","26.5","32.9"
"Tolo Harbour and Channel","TM6","2003-07-09","1","Surface Water","1.9","1.4","<0.02","0.14","0.005","0.004","0.01","95","6.1","<1","1.5","8.3","28.9","33.2"
"Tolo Harbour and Channel","TM6","2003-07-09","1","Middle Water","1.6","3","0.03","0.15","0.013","0.012","0.02","65","4.5","1","1.7","8.2","24.2","34.8"
"Tolo Harbour and Channel","TM6","2003-07-09","1","Bottom Water","1.2","2.4","0.05","0.19","0.025","0.009","0.03","35","2.4","1","2.6","8","22.9","35"
"Tolo Harbour and Channel","TM6","2003-08-06","1","Surface Water","2.2","1.9","0.04","0.25","0.024","0.002","0.03","91","5.8","10","4.1","8.4","29.1","32.5"
"Tolo Harbour and Channel","TM6","2003-08-06","1","Middle Water","1","1.2","0.03","0.23","0.035","0.014","0.11","68","4.4","5","3.8","8.2","27.6","33.5"
"Tolo Harbour and Channel","TM6","2003-08-06","1","Bottom Water","0.4","2.3","0.04","0.25","0.007","0.022","0.16","34","2.3","<1","4.9","8","25.9","34.5"
"Tolo Harbour and Channel","TM6","2003-09-18","1","Surface Water","2.1","1.7","0.02","0.22","0.027","0.004","0.03","110","7.2","1","6.8","8.5","29","28.9"
"Tolo Harbour and Channel","TM6","2003-09-18","1","Middle Water","0.6","1.5","<0.02","0.14","0.017","0.006","0.02","86","5.6","<1","6.6","8.3","28","32"
"Tolo Harbour and Channel","TM6","2003-09-18","1","Bottom Water","0.3","1.4","<0.02","0.17","0.021","0.009","0.08","55","3.6","<1","6.6","8.3","27.8","32.4"
"Tolo Harbour and Channel","TM6","2003-10-08","1","Surface Water","2.1","1.6","0.02","0.23","0.032","0.004","0.04","75","4.9","<1","6.8","8.4","28.2","29.5"
"Tolo Harbour and Channel","TM6","2003-10-08","1","Middle Water","0.9","0.6","0.03","0.18","0.047","0.012","0.06","64","4.2","1","6.8","8.1","28.5","31.7"
"Tolo Harbour and Channel","TM6","2003-10-08","1","Bottom Water","0.4","1.4","0.04","0.24","0.061","0.027","0.13","28","1.9","<1","8.1","8","28.1","32.1"
"Tolo Harbour and Channel","TM6","2003-11-07","1","Surface Water","1.6","1.9","0.02","0.17","0.022","0.006","0.03","83","5.6","6","6.9","8.3","26.3","32.2"
"Tolo Harbour and Channel","TM6","2003-11-07","1","Middle Water","1.3","1.6","0.02","0.14","0.014","0.006","0.02","101","6.8","<1","6.9","8.2","25.9","32.4"
"Tolo Harbour and Channel","TM6","2003-11-07","1","Bottom Water","0.5","2.1","0.02","0.17","0.051","0.011","0.08","74","5","<1","7.5","8.1","25.9","32.9"
"Tolo Harbour and Channel","TM6","2003-12-08","1","Surface Water","1.6","2","0.02","0.16","0.014","0.007","0.02","86","6.3","<1","6.7","8.3","21.6","32.8"
"Tolo Harbour and Channel","TM6","2003-12-08","1","Middle Water","1.2","1.4","0.03","0.14","0.015","0.007","0.02","98","7.1","<1","6.7","8.3","21.6","32.9"
"Tolo Harbour and Channel","TM6","2003-12-08","1","Bottom Water","1","1.7","0.03","0.15","0.024","0.007","0.03","93","6.7","<1","7.7","8.3","21.7","33.3"
"Tolo Harbour and Channel","TM6","2004-01-15","1","Surface Water","1.5","2.4","0.02","0.19","0.018","0.007","0.02","83","6.4","<1","7.3","8.3","18.4","33.3"
"Tolo Harbour and Channel","TM6","2004-01-15","1","Middle Water","1.8","1.3","0.02","0.19","0.026","0.007","0.03","86","6.6","<1","7.2","8.3","18.4","33.2"
"Tolo Harbour and Channel","TM6","2004-01-15","1","Bottom Water","0.8","1","<0.02","0.14","0.033","0.007","0.04","89","6.8","<1","6.6","8.2","18.2","33.5"
"Tolo Harbour and Channel","TM6","2004-02-09","1","Surface Water","2.6","3","0.02","0.23","0.009","0.006","0.01","88","7.4","9","7.4","8.3","14","32.6"
"Tolo Harbour and Channel","TM6","2004-02-09","1","Middle Water","2.1","1.8","0.02","0.22","0.01","0.007","0.01","89","7.5","2","7.3","8.3","14","32.8"
"Tolo Harbour and Channel","TM6","2004-02-09","1","Bottom Water","1.3","1.6","0.03","0.18","0.014","0.008","0.02","93","7.7","1","7.2","8.2","14.3","33.2"
"Tolo Harbour and Channel","TM6","2004-03-04","1","Surface Water","1.4","1.5","0.02","0.15","0.023","0.007","0.03","92","7.8","13","5","8.1","17.8","33"
"Tolo Harbour and Channel","TM6","2004-03-04","1","Middle Water","1.8","1.8","0.02","0.16","0.028","0.007","0.03","91","7.8","3","4.9","8.1","17.7","33"
"Tolo Harbour and Channel","TM6","2004-03-04","1","Bottom Water","1.7","1.2","0.03","0.16","0.028","0.007","0.03","89","7.9","<1","5.1","8","17.3","33.2"
