"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Western Buffer","WM2","2024-05-04","1","Middle Water","<0.1","2.7","0.08","0.65","0.12","0.016","0.46","1.8","76","5.4","230","2.3","8.1","24.9","28.9"
"Western Buffer","WM2","2024-05-04","1","Bottom Water","0.1","13","0.06","0.53","0.13","0.012","0.42","2.5","87","6","560","2.6","8.1","25","31.3"
"Western Buffer","WM2","2024-06-19","1","Surface Water","0.4","2.9","0.06","1.13","0.028","0.015","1","2.5","70","4.9","140","2.9","8.1","28.7","17.4"
"Western Buffer","WM2","2024-06-19","1","Middle Water","0.5","2.6","0.06","1.1","0.045","0.021","0.93","3.1","66","4.6","900","1.7","8","28.4","18"
"Western Buffer","WM2","2024-06-19","1","Bottom Water","0.4","3.1","0.05","0.65","0.058","0.018","0.55","1.8","76","5.2","800","4.7","8","27","26.7"
"Western Buffer","WM2","2024-07-05","1","Surface Water","1.8","4.2","0.07","0.72","0.029","0.005","0.49","35","114","7.9","1300","4","7.9","28.2","21.1"
"Western Buffer","WM2","2024-07-05","1","Middle Water","1","5.4","0.07","0.81","0.042","0.002","0.52","12","128","8.9","4000","3.7","7.3","27.3","24"
"Western Buffer","WM2","2024-07-05","1","Bottom Water","<0.1","10","0.13","0.44","0.04","0.018","0.24","3.9","120","8.3","370","5.9","7.2","26.3","27.3"
"Western Buffer","WM2","2024-08-19","1","Surface Water","0.7","4.2","0.1","0.71","0.033","0.018","0.52","2.5","48","3.4","51","2.7","7.9","25.3","28.8"
"Western Buffer","WM2","2024-08-19","1","Middle Water","0.7","2.7","0.11","0.63","0.044","0.022","0.46","2.4","43","3","110","3.3","7.9","25","29.3"
"Western Buffer","WM2","2024-08-19","1","Bottom Water","0.5","4.5","0.13","0.57","0.034","0.018","0.36","2.8","37","2.6","73","1.7","7.9","24.7","30.5"
"Western Buffer","WM2","2024-09-04","1","Surface Water","3.1","2.8","0.11","0.52","0.08","0.011","0.31","8.1","58","3.9","4400","2","7.9","27.1","29.8"
"Western Buffer","WM2","2024-09-04","1","Middle Water","<0.1","6.2","0.05","0.43","0.076","<0.002","0.29","7.4","61","4.1","3000","2.3","7.9","26.9","29.9"
"Western Buffer","WM2","2024-09-04","1","Bottom Water","<0.1","5.5","0.05","0.39","0.06","0.005","0.24","8.2","74","5.1","1500","3.2","7.8","25.4","32.6"
"Western Buffer","WM2","2024-10-03","1","Surface Water","<0.1","6.3","0.19","0.16","0.012","0.002","0.05","2","93","6","5","6.2","7.8","28.1","33"
"Western Buffer","WM2","2024-10-03","1","Middle Water","<0.1","3.4","0.26","0.17","0.019","0.002","0.04","1.8","73","4.7","<1","7.5","7.8","28.8","32.5"
"Western Buffer","WM2","2024-10-03","1","Bottom Water","<0.1","12","0.19","0.17","0.018","0.004","0.04","1.8","61","4","<1","8.5","7.8","28.6","32.5"
"Western Buffer","WM2","2024-11-01","1","Surface Water","0.4","6.5","0.18","0.23","0.014","0.012","0.11","1","88","5.9","8","5.5","7.8","26.6","32.7"
"Western Buffer","WM2","2024-11-01","1","Middle Water","0.2","7.5","0.17","0.21","0.012","0.011","0.11","0.8","76","5.1","63","6.6","7.8","26.5","32.8"
"Western Buffer","WM2","2024-11-01","1","Bottom Water","<0.1","9.8","0.09","0.23","0.012","0.01","0.1","0.7","60","4","42","7.6","7.8","26.5","32.8"
"Western Buffer","WM2","2024-12-12","1","Surface Water","1.4","4.2","0.05","0.48","0.14","0.015","0.33","9.4","81","5.9","720","2.3","7.8","21.6","31.8"
"Western Buffer","WM2","2024-12-12","1","Middle Water","1.2","3.4","0.05","0.53","0.15","0.015","0.33","4.6","80","5.8","400","2.2","8","21.8","31.5"
"Western Buffer","WM2","2024-12-12","1","Bottom Water","1.4","6.2","0.05","0.46","0.12","0.01","0.3","8","76","5.6","1800","2.8","7.8","21.8","31.7"
"Western Buffer","WM3","1986-01-02","1","Surface Water","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","82","N/A","<5","1.2","N/A","17.6","34.3"
"Western Buffer","WM3","1986-01-02","1","Middle Water","0.7","36","0.04","N/A","N/A","N/A","N/A","3.5","82","N/A","10","1.1","8","17.7","34.3"
"Western Buffer","WM3","1986-01-02","1","Bottom Water","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","83","N/A","<5","1.2","N/A","17.6","34.5"
"Western Buffer","WM3","1986-03-12","1","Surface Water","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","85","N/A","390","32","N/A","14.6","32"
"Western Buffer","WM3","1986-03-12","1","Middle Water","1.2","33","0.06","N/A","N/A","N/A","N/A","3.3","85","N/A",">620","2.8","7.7","14.4","32.3"
"Western Buffer","WM3","1986-03-12","1","Bottom Water","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","85","N/A","500","4.2","N/A","14","32.7"
"Western Buffer","WM3","1986-05-20","1","Surface Water","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.9","82","5.5","20","4","N/A","26","32.1"
"Western Buffer","WM3","1986-05-20","1","Middle Water","0.7","5","0.03","1.14","N/A","N/A","N/A","N/A","80","5.4","N/A","2.5","8.1","25.8","32.6"
"Western Buffer","WM3","1986-05-20","1","Bottom Water","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","82","5.6","40","2.7","N/A","25.5","33.1"
"Western Buffer","WM3","1986-07-28","1","Surface Water","1.6","5","0.03","0.63","0.022","<0.01","0.16","16","133","9","10","2","8.3","28.7","23.6"
"Western Buffer","WM3","1986-07-28","1","Middle Water","0.6","2.5","0.03","0.42","0.006","0.01","0.11","5.6","78","5.5","N/A","2.4","8.1","25.9","29.7"
"Western Buffer","WM3","1986-07-28","1","Bottom Water","0.7","19","0.05","0.52","0.011","0.01","0.1","1.7","67","4.9","80","19","8.1","24","33.7"
"Western Buffer","WM3","1986-09-26","1","Surface Water","2","6.5","0.07","0.74","0.38","0.029","0.43","3.6","61","4.1","9","5.7","7.8","27.9","31.9"
"Western Buffer","WM3","1986-09-26","1","Middle Water","2.2","7","0.04","1.25","0.41","0.039","0.46","2.1","59","3.8","N/A","6.2","7.8","27.8","31.9"
"Western Buffer","WM3","1986-09-26","1","Bottom Water","2.1","4.5","0.06","1.15","0.419","0.039","0.47","2.5","59","3.9","8","8.8","7.8","27.9","31.6"
"Western Buffer","WM3","1986-11-24","1","Surface Water","0.7","3","0.07","0.51","0.22","0.07","0.3","1.9","62","4.4","32","5","8.1","22.9","33.1"
"Western Buffer","WM3","1986-11-24","1","Middle Water","0.4","3","0.22","0.49","0.199","0.199","0.3","1.9","61","5","N/A","3.8","8.1","22.5","33.2"
"Western Buffer","WM3","1986-11-24","1","Bottom Water","0.2","8.5","0.08","0.43","0.1","0.039","0.15","1.9","76","5.5","160","9.4","8.1","22","33.3"
"Western Buffer","WM3","1987-01-22","1","Surface Water","1.1","2.5","0.1","1.15","0.369","0.07","0.52","2.5","77","6.1","41","4.3","8","17.7","31.1"
"Western Buffer","WM3","1987-01-22","1","Middle Water","1.1","1.5","0.11","1.17","0.419","0.1","0.59","2.3","75","5.9","N/A","3.9","8","17.7","30.9"
"Western Buffer","WM3","1987-01-22","1","Bottom Water","1","3","0.14","0.97","0.33","0.07","0.48","3.4","77","6.1","9","3.9","7.9","17.7","31.3"
"Western Buffer","WM3","1987-03-20","1","Surface Water","1","5","0.09","0.35","0.119","0.029","0.23","0.4","88","6.4","110","5.4","8","21.3","30"
"Western Buffer","WM3","1987-03-20","1","Middle Water","1.1","10","0.06","0.32","0.1","0.029","0.2","0.6","87","6.4","N/A","5.9","8","21.1","30.9"
"Western Buffer","WM3","1987-03-20","1","Bottom Water","1","5","0.03","0.45","0.095","0.02","0.2","0.6","89","6.6","120","5.7","8","20.6","31.3"
"Western Buffer","WM3","1987-05-25","1","Surface Water","1","8.5","0.1","2.1","0.05","0.031","0.25","0.6","79","5.4","N/A","10.6","7.9","25.3","29.6"
"Western Buffer","WM3","1987-05-25","1","Middle Water","0.8","12","0.04","0.41","0.055","0.026","0.19","<0.2","83","5.8","N/A","14.1","7.9","24.3","32.9"
"Western Buffer","WM3","1987-05-25","1","Bottom Water","0.8","18","0.04","0.42","0.028","0.016","0.09","0.4","85","6","250","18.8","7.9","24.2","33.2"
"Western Buffer","WM3","1987-07-20","1","Surface Water","2.2","5.5","0.03","0.51","0.005","<0.005","0.09","27","93","6.1","550","3.2","8.2","28.1","25.3"
"Western Buffer","WM3","1987-07-20","1","Middle Water","0.7","5.5","0.05","0.4","0.039","0.018","0.13","7.1","47","3.3","N/A","5.3","7.9","25.9","30.9"
"Western Buffer","WM3","1987-07-20","1","Bottom Water","0.4","9","0.06","0.26","0.011","0.013","0.06","0.8","52","3.7","260","8.9","7.8","23","33.9"
"Western Buffer","WM3","1987-09-14","1","Surface Water","0.5","1.5","0.1","1.21","0.13","0.032","0.24","0.2","53","3.6","4300","6.4","7.9","26.5","30.8"
"Western Buffer","WM3","1987-09-14","1","Middle Water","0.5","3","0.03","0.8","0.16","0.02","0.26","0.2","48","3.2","N/A","13","8","26.4","32.6"
"Western Buffer","WM3","1987-09-14","1","Bottom Water","0.3","1.5","0.02","0.75","0.054","0.011","0.11","<0.2","43","4.2","100","8.8","8.1","26.5","31.9"
"Western Buffer","WM3","1987-11-09","1","Surface Water","0.9","4","0.03","0.45","0.066","0.019","0.18","1","85","6","280","8.5","8","24","33.4"
"Western Buffer","WM3","1987-11-09","1","Middle Water","0.8","5.5","0.07","0.43","0.072","0.019","0.18","0.6","85","5.9","N/A","10","8","23.9","33.4"
"Western Buffer","WM3","1987-11-09","1","Bottom Water","0.8","2.5","0.07","0.5","0.072","0.025","0.18","0.6","86","6","370","11","8","23.9","33"
"Western Buffer","WM3","1988-01-21","1","Surface Water","0.9","24","0.06","0.66","0.047","0.022","0.11","3.4","86","6.7","250","19","8.2","17.9","32.3"
"Western Buffer","WM3","1988-01-21","1","Middle Water","0.8","31","0.07","0.68","0.052","0.02","0.12","4","83","6.5","330","18","8.2","17.9","32.1"
"Western Buffer","WM3","1988-01-21","1","Bottom Water","1","61","0.09","0.69","0.052","0.02","0.12","4.4","82","6.5","350","26","8.3","17.9","32.2"
"Western Buffer","WM3","1988-02-22","1","Surface Water","1","5.5","0.07","0.59","0.15","0.036","0.25","1.7","82","6.7","1200","6","8.1","16.1","32.6"
"Western Buffer","WM3","1988-02-22","1","Middle Water","1","17","0.07","0.69","0.11","0.032","0.18","1.3","83","6.7","690","6","8","16.1","32.6"
"Western Buffer","WM3","1988-02-22","1","Bottom Water","1","14","0.04","0.56","0.11","0.03","0.18","2.9","85","6.8","650","7.2","8.1","16.1","32.7"
"Western Buffer","WM3","1988-03-21","1","Surface Water","0.7","10","0.05","0.7","0.11","0.027","0.22","2.3","86","6.9","100","6","8","16.6","31.3"
"Western Buffer","WM3","1988-03-21","1","Middle Water","0.9","8.5","0.06","0.79","0.18","0.03","0.27","1.9","78","6.3","130","19","7.9","16.4","31.6"
"Western Buffer","WM3","1988-03-21","1","Bottom Water","0.6","18","0.07","1.03","0.15","0.032","0.24","2.5","89","7.2","190","29.5","8","16.2","31.9"
"Western Buffer","WM3","1988-04-22","1","Surface Water","1","3","0.04","1.16","0.19","0.04","0.67","0.8","69","5.2","270","6.1","8.1","19.9","30.9"
"Western Buffer","WM3","1988-04-22","1","Middle Water","0.7","5","0.06","1.19","0.2","0.04","0.68","0.6","74","5.6","1100","7.1","8.2","19.7","31.6"
"Western Buffer","WM3","1988-04-22","1","Bottom Water","0.9","4.5","0.1","1.08","0.19","0.045","0.64","0.2","91","6.9","1200","6.3","8.2","19.5","32.7"
"Western Buffer","WM3","1988-05-23","1","Surface Water","0.3","1.5","0.05","0.89","0.18","0.05","0.38","0.8","68","4.7","240","3.9","8.1","26.1","28.4"
"Western Buffer","WM3","1988-05-23","1","Middle Water","0.2","2.5","0.06","0.7","0.078","0.02","0.22","0.2","80","5.5","710","5.4","8.1","25.3","32.4"
"Western Buffer","WM3","1988-05-23","1","Bottom Water","0.2","2","0.07","0.54","0.015","<0.005","0.07","1.1","78","5.2","90","3.7","8.2","25","33.6"
"Western Buffer","WM3","1988-06-23","1","Surface Water","1.2","3","0.05","0.76","0.064","0.02","0.25","2.9","75","5","5300","4.2","8.2","29","23.5"
"Western Buffer","WM3","1988-06-23","1","Middle Water","0.6","2.5","0.02","0.48","0.009","0.008","0.11","1.7","63","4.2","940","6","8.2","28.1","27.6"
"Western Buffer","WM3","1988-06-23","1","Bottom Water","<0.1","2.5","0.05","0.81","0.007","0.006","0.28","6.1","66","4.5","250","6.2","8.3","25.2","34"
"Western Buffer","WM3","1988-07-12","1","Surface Water","1.5","6","0.02","0.5","0.047","<0.005","0.11","6.1","81","5.6","40","7.1","8.2","25.4","30.2"
"Western Buffer","WM3","1988-07-12","1","Middle Water","0.5","8.5","0.03","0.34","0.037","0.01","0.1","1.1","61","4.3","170","11","8","23.2","34"
"Western Buffer","WM3","1988-07-12","1","Bottom Water","0.3","14","0.03","0.42","0.035","0.011","0.1","0.6","60","4.2","170","18.5","8","23.1","34"
"Western Buffer","WM3","1988-08-18","1","Surface Water","0.6","38","0.03","0.73","0.052","0.014","0.25","1","59","4.1","190","3.5","8.2","23.9","29.4"
"Western Buffer","WM3","1988-08-18","1","Middle Water","0.4","23","0.03","0.49","0.056","0.017","0.2","1.7","53","3.7","220","2.2","8.2","23.1","32.1"
"Western Buffer","WM3","1988-08-18","1","Bottom Water","0.4","30","0.03","0.56","0.02","0.018","0.14","0.2","58","4.1","200","22","8.2","22.2","33.8"
"Western Buffer","WM3","1988-09-16","1","Surface Water","1.4","4","0.03","0.47","0.061","0.006","0.2","20","93","6.4","N/A","4.5","8.2","26.2","27.5"
"Western Buffer","WM3","1988-09-16","1","Middle Water","0.3","12","0.03","0.49","0.063","0.013","0.24","4.2","65","4.6","N/A","17","8.2","25.2","28.5"
"Western Buffer","WM3","1988-09-16","1","Bottom Water","0.8","14","0.03","0.56","0.055","0.009","0.23","4.4","47","3.3","80","14.5","8.1","22.8","33"
"Western Buffer","WM3","1988-10-21","1","Surface Water","N/A","4","0.05","0.38","0.12","0.029","0.22","<0.2","75","5.1","190","8.1","8.3","25.4","32.2"
"Western Buffer","WM3","1988-10-21","1","Middle Water","N/A","5.5","0.04","0.4","0.12","0.024","0.22","0.4","76","5.2","30","11.1","8.4","25.2","32.3"
"Western Buffer","WM3","1988-10-21","1","Bottom Water","N/A","17","0.05","0.38","0.11","0.021","0.2","<0.2","77","5.3","80","22.9","8.4","25.2","32.4"
"Western Buffer","WM3","1988-11-21","1","Surface Water","<0.1","19","0.05","0.53","0.14","0.03","0.28","1","75","5.6","110","21","8.2","21","31.4"
"Western Buffer","WM3","1988-11-21","1","Middle Water","<0.1","25","0.05","0.69","0.14","0.033","0.31","0.2","75","5.6","1","27.5","8.2","20.9","31.4"
"Western Buffer","WM3","1988-11-21","1","Bottom Water","0.1","33","0.06","0.6","0.14","0.03","0.29","1.3","74","5.5","60","34","8.2","20.9","31.5"
"Western Buffer","WM3","1988-12-16","1","Surface Water","0.6","11","0.08","0.69","0.17","0.035","0.25","0.4","75","5.8","1100","9","8.3","18.7","N/A"
"Western Buffer","WM3","1988-12-16","1","Middle Water","0.5","11","0.07","0.58","0.12","0.028","0.19","0.6","80","6.2","750","15.5","8.3","18.6","N/A"
"Western Buffer","WM3","1988-12-16","1","Bottom Water","0.4","14","0.06","0.61","0.1","0.024","0.17","0.8","83","6.4","430","19","8.3","18.6","N/A"
"Western Buffer","WM3","1989-01-16","1","Surface Water","N/A","6.5","0.12","0.81","0.29","0.08","0.39","0.2","68","5.4","760","7","8.3","16.5","31.7"
"Western Buffer","WM3","1989-01-16","1","Middle Water","N/A","6","0.07","0.82","0.28","0.037","0.38","0.4","70","5.6","820","6","8.3","16.5","31.8"
"Western Buffer","WM3","1989-01-16","1","Bottom Water","N/A","6","0.07","0.81","0.28","0.04","0.37","0.3","81","6.5","740","5.5","8.3","16.6","32"
"Western Buffer","WM3","1989-02-21","1","Surface Water","0.6","9","0.05","0.4","0.058","0.022","0.22","1.1","87","7","90","17","8.1","16.8","N/A"
"Western Buffer","WM3","1989-02-21","1","Middle Water","0.6","8","0.05","0.45","0.09","0.032","0.26","0.9","86","6.9","100","25","8.1","16.7","N/A"
"Western Buffer","WM3","1989-02-21","1","Bottom Water","0.7","13","0.06","0.43","0.079","0.026","0.24","1","81","6.5","70","18","8.1","16.5","N/A"
"Western Buffer","WM3","1989-03-31","1","Surface Water","<0.1","3","0.1","0.62","0.28","0.051","0.33","3.2","68","5.3","130","5.2","8.2","17.5","32.7"
"Western Buffer","WM3","1989-03-31","1","Middle Water","<0.1","3.5","0.09","0.63","0.28","0.042","0.33","3.5","77","6.2","170","5.6","8.2","17","32.9"
"Western Buffer","WM3","1989-03-31","1","Bottom Water","<0.1","5","0.09","0.64","0.29","0.045","0.34","1.1","86","6.9","130","6.1","8.2","17","33"
"Western Buffer","WM3","1989-04-21","1","Surface Water","0.4","6","0.03","0.37","0.11","0.02","0.19","0.4","86","6.3","240","12.5","8.3","21.5","31.6"
"Western Buffer","WM3","1989-04-21","1","Middle Water","0.3","2.5","0.03","0.37","0.1","0.02","0.18","<0.2","88","6.5","370","12.5","8.3","20.9","32.3"
"Western Buffer","WM3","1989-04-21","1","Bottom Water","0.4","9.5","0.05","0.46","0.068","0.013","0.1","0.5","91","6.7","270","12.5","8.3","20.6","33"
"Western Buffer","WM3","1989-05-19","1","Surface Water","0.7","2","0.02","0.39","0.093","0.018","0.19","3.9","85","5.9","70","5","8.3","24.2","31.7"
"Western Buffer","WM3","1989-05-19","1","Middle Water","0.7","1.5","0.02","0.27","0.071","0.016","0.14","3.2","91","6.3","90","5","8.3","24.2","32.2"
"Western Buffer","WM3","1989-05-19","1","Bottom Water","0.6","1.5","0.02","0.35","0.071","0.012","0.13","2.9","82","5.8","90","4.5","8.3","23.7","33"
"Western Buffer","WM3","1989-06-16","1","Surface Water","1.5","5.5","0.04","0.65","0.046","0.013","0.3","26","94","6.5","140","3.9","8.8","28.4","17.8"
"Western Buffer","WM3","1989-06-16","1","Middle Water","0.9","2.5","0.05","0.66","0.12","0.038","0.35","13","9","0.5","100","4.3","8.5","27.6","21.3"
"Western Buffer","WM3","1989-06-16","1","Bottom Water","0.3","1.5","0.03","0.3","0.042","0.005","0.13","4.7","31","2.1","250","3.4","8.4","26.5","30.6"
"Western Buffer","WM3","1989-07-21","1","Surface Water","0.2","12","0.05","0.54","0.13","0.042","0.28","2.4","70","4.7","110","13","8.6","26.3","29.1"
"Western Buffer","WM3","1989-07-21","1","Middle Water","0.8","17","0.06","0.52","0.17","0.04","0.33","2.8","63","4.3","260","17","8.6","25.9","29.3"
"Western Buffer","WM3","1989-07-21","1","Bottom Water","0.3","15","0.07","0.57","0.16","0.04","0.3","3","25","5.1","200","22","8.5","25.9","30.8"
"Western Buffer","WM3","1989-08-14","1","Surface Water","1.1","4.5","0.03","0.38","0.018","<0.005","0.09","6.6","89","6.1","10","4.1","8.8","26.9","28.9"
"Western Buffer","WM3","1989-08-14","1","Middle Water","1.3","4.5","0.03","0.25","0.017","<0.005","0.07","7.2","85","5.8","30","4.4","8.8","26.4","29.3"
"Western Buffer","WM3","1989-08-14","1","Bottom Water","1.2","4.5","0.03","0.37","0.02","0.008","0.1","4.4","48","3.4","40","4.2","8.7","24.7","31.5"
"Western Buffer","WM3","1989-09-11","1","Surface Water","2","2","0.03","0.41","0.023","<0.005","0.05","7","112","7.3","30","2.5","8.7","28.9","30"
"Western Buffer","WM3","1989-09-11","1","Middle Water","1.5","4","0.03","0.51","0.054","<0.005","0.09","12","88","5.4","10","3","8.6","28.6","30.3"
"Western Buffer","WM3","1989-09-11","1","Bottom Water","0.9","3.5","0.03","0.52","0.12","0.015","0.15","5","79","5.1","1","3.1","8.5","28.6","30.7"
"Western Buffer","WM3","1989-10-13","1","Surface Water","0.3","11","0.05","0.4","0.12","0.047","0.24","0.6","73","4.9","140","8.5","8.4","26.5","32.4"
"Western Buffer","WM3","1989-10-13","1","Middle Water","<0.1","10","0.05","0.5","0.13","0.039","0.25","0.5","73","4.8","160","8","8.4","26.5","32.5"
"Western Buffer","WM3","1989-10-13","1","Bottom Water","<0.1","11","0.06","0.9","0.12","0.024","0.24","0.8","73","4.8","150","11.5","8.4","26.4","32.5"
"Western Buffer","WM3","1989-11-17","1","Surface Water","0.8","6","0.03","0.47","0.1","0.025","0.15","1","76","5.4","33","12","8.4","23","31.6"
"Western Buffer","WM3","1989-11-17","1","Middle Water","0.7","8","0.04","0.68","0.099","0.028","0.15","0.7","76","5.4","38","12.1","8.4","23","31.6"
"Western Buffer","WM3","1989-11-17","1","Bottom Water","0.8","9.5","0.04","0.52","0.11","0.028","0.16","0.6","76","5.4","48","9.6","8.4","23","31.7"
"Western Buffer","WM3","1989-12-15","1","Surface Water","1.3","9.5","0.09","0.66","0.13","0.037","0.26","2.3","76","5.8","300","6","8.4","19.4","31.5"
"Western Buffer","WM3","1989-12-15","1","Middle Water","1.3","7","0.07","0.68","0.12","0.037","0.24","1.7","75","5.7","320","7.7","8.4","19.4","31.6"
"Western Buffer","WM3","1989-12-15","1","Bottom Water","1.4","11","0.08","0.59","0.11","0.036","0.23","1.8","71","5.4","350","8","8.4","19.4","31.6"
"Western Buffer","WM3","1990-01-22","1","Surface Water","1.4","2","0.11","1.1","0.44","0.095","0.57","1","49","4.4","860","4.3","8","17","30.1"
"Western Buffer","WM3","1990-01-22","1","Middle Water","1.7","3","0.09","1.06","0.34","0.082","0.46","0.9","53","4.6","520","4.2","8.2","17","30.9"
"Western Buffer","WM3","1990-01-22","1","Bottom Water","1","2","0.09","1.03","0.32","0.076","0.44","0.6","63","5.6","30","4.3","8.3","17","31.1"
"Western Buffer","WM3","1990-02-09","1","Surface Water","0.7","3","0.07","0.67","0.15","0.042","0.26","0.5","71","6.3","1200","2.7","8.2","16.2","31.2"
